"","label0","label1"
"22095",148.97,132.98
"43397",180.13,104.39
"49739",180.86,123.16
"27785",173.67,99.563
"61822",133.91,74.493
"53506",151.9,94.999
"5522",116.19,118.05
"3024",163.7,134.62
"8588",189.53,91.419
"36676",164.14,98.36
"30254",153.42,133.54
"13153",180.7,86.554
"33032",132.4,115.16
"29595",177.09,94.291
"13646",176.35,121.46
"51687",165.49,111.81
"495",163.58,137.6
"2390",151.57,110.45
"29876",142.1,105.01
"63598",165.75,122.43
"9528",163.8,105.46
"22219",119.36,118.95
"9670",152.28,111.9
"42842",109.41,97.884
"57987",172.32,106.82
"11559",138.74,97.75
"26574",179.06,126.95
"23620",163.23,87.331
"26194",196.95,99.355
"64781",164.67,117.14
"32177",168.7,110.94
"24729",161.47,89.515
"63994",162.05,66.504
"43843",171.41,101.93
"25770",191.59,111.77
"62984",168.75,117.95
"45979",163.97,81.548
"7443",157.77,96.449
"2865",128.85,127.81
"55173",180.22,109.94
"57013",167.1,100.88
"45417",152.95,113.31
"47188",149.68,99.627
"21036",164.64,121.53
"1811",189.09,86.609
"6660",177.01,108.97
"58602",135.17,123.95
"49643",145.84,122.11
"36725",139.19,116.79
"34674",161.12,89.521
"14936",147.23,79.163
"63909",126.09,108.76
"8379",138.02,91.498
"20362",166.18,115.82
"11371",136.08,106.47
"25556",143.66,97.086
"55566",155.42,118.01
"25443",137.8,100.78
"27503",152.25,141.29
"724",168.43,93.189
"63975",161.21,111.86
"10228",156.81,89.669
"35555",186.47,108.74
"55427",165.31,96.402
"63065",167.8,90.745
"49209",107.08,92.078
"28098",147.58,95.908
"6890",138.78,105.8
"57871",170.28,109.6
"9578",180.4,109.36
"41552",155.44,113.68
"18148",186.47,102.81
"29605",122.64,108.37
"60055",172.45,98.193
"25963",164.44,131.37
"39772",149.71,93.405
"24212",181.8,89.312
"40067",152.17,102.41
"9509",174.69,99.56
"16333",113.52,135.31
"2882",162.31,85.146
"22571",129.14,93.296
"39951",116.62,114.41
"46605",184.23,125.07
"50125",156.2,108
"26582",152.54,112.11
"16932",183.12,104.73
"6044",134.16,91.914
"17209",140.63,85.419
"3835",160.61,85.347
"60268",197.23,129.62
"19436",136.72,123.14
"53573",149.67,102.7
"38939",139.22,66.451
"5656",194.23,103.51
"40956",167.01,77.638
"59059",121.39,83.616
"24487",144.89,73.932
"6667",189.95,129.51
"36663",117.72,89.146
"63437",162.02,116.5
"22505",137.21,114.31
"44479",183.24,78.782
"61989",184.62,105.03
"7389",129.89,80.443
"28445",155.78,48.171
"55593",107.2,100.78
"3346",158.42,102.83
"40234",149.99,100.44
"64273",165.68,109.94
"15160",136.82,87.125
"45567",142.86,79.832
"31815",134.91,89.263
"14829",179.17,130.91
"52644",186.28,105.81
"47781",171.5,106.17
"50911",154.31,80.145
"14292",128.08,92.76
"50650",136.94,62.948
"55583",99.633,74.468
"53859",154.74,111.36
"57797",152.03,105.88
"39153",149.33,106.81
"54368",108.72,83.089
"11921",146.77,124.6
"39838",156.05,113.66
"60020",137.5,80.251
"33753",118.11,101.95
"7003",152.55,92.249
"42740",166.64,83.014
"10699",159.46,133.86
"64457",155.59,106.92
"23041",188.25,89.616
"33945",166.07,92.476
"22274",176.22,95.948
"21855",148.32,80.299
"64747",153.08,106.59
"15749",177.9,106.95
"56915",155.09,100.09
"32998",164.66,104.63
"9242",180.01,88.139
"57505",150.6,62.859
"8325",163.27,102.93
"17277",141.21,74.498
"34949",142.37,105.03
"47964",139.31,92.88
"27003",144.9,87.743
"50877",169.85,52.479
"50445",152.57,110.63
"38510",167.05,120.3
"65203",185.15,96.595
"30029",180.42,133.58
"60422",152.16,82.877
"37176",135.1,82.246
"48024",138.33,104.55
"16986",140.73,77.316
"31854",125.35,97.716
"46379",181.14,112.45
"4395",158.12,101.57
"21470",145.45,114.53
"52197",189.82,106.35
"18720",149.36,69.576
"33004",125.34,93.771
"64834",168.47,102.62
"15069",96.163,52.936
"1145",139.65,83.372
"2557",145.49,69.219
"6696",135.67,111.08
"32464",134.16,136.91
"30845",132.31,74.812
"45087",125.68,75.7
"8076",123.57,107.19
"62267",123.26,80.224
"21378",180.15,90.132
"57244",113.74,73.191
"418",152.61,91.2
"10142",123.31,99.456
"17920",144.63,68.289
"30879",131.51,92.006
"18830",177.95,126.97
"6711",141.35,74.056
"14248",161.94,99.099
"3995",109.55,87.05
"48394",131.07,103.51
"53967",143.38,121.43
"27709",118.47,68.033
"41996",119.66,103.36
"48135",157.7,99.608
"14713",145.82,95.213
"40964",147.45,95.298
"52514",153.1,102.19
"54032",199.89,115.83
"38565",132.83,105.24
"51171",130.12,105.71
"45712",118.94,105.8
"4690",152.22,95.864
"3020",176.23,99.521
"41553",134.7,84.261
"47236",161.85,103.48
"4379",138.17,83.309
"31769",164.17,85.313
"33651",158.82,99.745
"54686",156.05,73.866
"64123",166.57,56.438
"47064",130.68,104.13
"49327",113.27,105.14
"30732",140.4,89.173
"38141",139.69,66.188
"22905",158.02,98.958
"29050",124.07,94.199
"46166",149.54,102.2
"50078",103.93,109.57
"10527",115.18,77.368
"64929",162.88,69.286
"28464",170.12,132.79
"9932",206.38,95.771
"40690",157.73,103.98
"883",179.39,104.31
"27092",160.73,92.854
"30726",154.63,96.917
"39025",133.81,106.88
"2541",137.13,120.68
"15221",162.44,98.749
"53628",133.77,77.535
"42333",85.754,54.374
"51979",175.87,126.45
"45813",145.66,107.34
"735",146.43,78.695
"31901",143.7,75.56
"49754",143.21,63.629
"30646",170.02,111.02
"64920",151.75,92.1
"58934",191.36,80.587
"53704",165.33,121.7
"19717",160.15,106.35
"22371",148.52,103.3
"64941",171.49,112.66
"6752",179.46,73.301
"11366",168.29,108.4
"10007",157.76,111.3
"32188",156.86,65.329
"30866",153.07,111.43
"54869",145.13,92.198
"38409",160.31,123.15
"48249",177.38,95.667
"41646",179.23,113.12
"51836",162.58,81.455
"29514",175.75,121.31
"64134",195.22,82.23
"6300",134.49,71.507
"18501",139.43,95.893
"36911",170.39,108.49
"23225",141,104.11
"19344",147.88,134.94
"61767",152.47,115.34
"13517",143.96,120.2
"55261",109.71,54.81
"28329",139.7,95.952
"28020",137.15,98.623
"57571",143.84,97.217
"39100",117.44,67.929
"45901",189.14,128.1
"31135",122,80.405
"51737",185.23,76.726
"62340",194.06,104.81
"61664",152.14,69.49
"26485",164.59,100.09
"24226",155.12,100.12
"12523",163.39,96.838
"51777",166.26,71.957
"34916",156.54,99.955
"39210",147.58,102.65
"30362",109.18,71.276
"27624",174.78,93.175
"57971",157.49,94.775
"37431",166.62,87.74
"19499",149.75,100.76
"5270",138.99,104.6
"42977",141.2,77.596
"10175",130.88,107.01
"37598",128.83,71.252
"53214",178.9,110.82
"47745",156.1,82.742
"59122",138.42,99.815
"51025",145.95,102.79
"25355",164.35,127.73
"11269",132.76,93.851
"45744",166.76,102.79
"32255",145.85,71.627
"34306",137.62,97.826
"41862",169.37,115.9
"54216",188.08,114.91
"50020",188.9,101.89
"30375",178.53,106.95
"56661",167.11,105.81
"2703",136.59,133.55
"8280",147.4,109.86
"27020",190.62,122.51
"17663",131.54,85.377
"40893",110.86,84.38
"38933",117.91,85.475
"46245",165.02,100.81
"6482",137.76,108.04
"55864",177.55,83.955
"48450",176.44,98.535
"40001",130.18,89.232
"44710",180.22,119.41
"57578",154.84,120.44
"8663",162.43,91.804
"55459",154.79,97.113
"61863",146.89,93.967
"11359",161.9,88.97
"36364",160.5,129.12
"40343",120.7,90.722
"20700",147.95,63.719
"16639",125.98,83.233
"51189",174.01,117.38
"63562",142.83,114.18
"26035",142.88,98.24
"27400",169.18,98.524
"54977",185.6,74.071
"17852",142.09,51.597
"25441",161.37,87.678
"4207",162.1,122.7
"64880",152.65,114.78
"60394",177.61,123.89
"35098",122.31,92.652
"40244",160.32,114.09
"52810",162.75,126.89
"46429",115.2,56.813
"41963",163.41,124.15
"50668",119.03,104.03
"57817",153.49,80.561
"38229",166.52,106.29
"24210",176.74,77.419
"43275",120.41,121.21
"51036",159.53,74.033
"46802",152.66,103.53
"13850",184.21,80.328
"38464",95.607,63.971
"27994",129.39,100.09
"24829",136.79,79.898
"64943",137.78,113.24
"42244",173.2,100.39
"64622",116.59,120.74
"16161",136.79,88.453
"60860",155.16,74.052
"2838",179.22,90.742
"37192",160,107.66
"60048",174.24,121.51
"48564",176.69,104.92
"63662",142.07,124.2
"15131",108.69,84.81
"44324",127.92,105.51
"22212",150.81,102.13
"53164",136.63,126.26
"35220",163.08,99.31
"21583",177.36,121.58
"9091",193.17,101.13
"18847",140.25,76.664
"15984",167.93,126.69
"44620",179.06,93.013
"13362",170.51,99.471
"28868",170.77,102.35
"39541",136.65,92.536
"36507",138.45,64.008
"62644",156.35,95.573
"3433",171.84,96.849
"11336",147.19,95.731
"31539",152.61,100.69
"10256",145.74,120.95
"5172",132.68,111.31
"33360",173.6,138.12
"50585",132.39,99.495
"52220",135.64,79.483
"23206",175.07,112.5
"14433",145.49,75.192
"35023",170.94,122.94
"31391",139.77,83.552
"51157",184.09,117.52
"30260",196.43,67.616
"42596",170.4,102.79
"2885",187.7,97.821
"24225",166.78,89.212
"33915",89.138,85.632
"4840",154.59,103.7
"11835",163.66,75.573
"61738",149.8,103.8
"37186",166.73,94.529
"47409",152.43,73.353
"10483",171.42,106.2
"59645",115.48,88.613
"46242",169.13,93.761
"42417",166.74,67.049
"25078",163.88,111.51
"29041",170.39,103.86
"3476",167.38,101.54
"8610",161.48,97.152
"34566",170.94,112.16
"8677",155.8,108.46
"4796",150.64,59.711
"30360",166.68,85.627
"61093",175.81,105.13
"28543",147.21,101.48
"64750",129.7,122.68
"30089",148.29,106.36
"45161",120.79,96.805
"55227",113.28,93.842
"24507",131.76,87.642
"64600",141.22,72.082
"47127",148.96,107.79
"28685",158.68,108.23
"24471",179.45,114.48
"34352",161.82,124.33
"16834",161.5,99.834
"43107",154.01,97.035
"35839",147.13,116.96
"25735",167.67,99.667
"374",132.09,113.88
"2008",135.16,99.992
"50269",143.66,63.043
"13629",168.5,73.644
"26279",144.38,109.39
"34862",166.66,107.69
"19504",140.8,101.98
"3922",145.56,101.58
"44318",148.22,78.904
"42283",168.41,116.91
"8197",159.34,94.155
"8925",135.99,55.439
"46622",146.52,69.772
"60885",169.81,107.19
"57595",145,79.393
"42763",169.74,127.97
"28254",108.2,81.676
"44706",138.6,101.4
"64716",162.02,119.26
"23141",136.63,107.75
"37022",150.43,93.116
"5502",132.8,78.877
"36083",153.71,104.33
"64586",124.23,117.48
"47439",150.83,111.56
"6751",162.75,70.682
"25249",156.38,85.348
"7035",134.56,93.749
"13578",174.54,119
"29699",169.2,96.962
"55676",156.47,70.955
"1983",133.71,102.72
"16840",162.61,120.09
"63988",149.18,102.7
"46254",125.78,116.78
"29694",130.34,107.84
"16564",169.96,99.059
"6854",158.79,113.7
"56137",175.58,109.22
"52911",172.98,127.43
"7805",184.99,64.413
"9038",156.32,132.38
"21294",194.46,123.47
"13667",167.62,102.34
"258",171.37,87.637
"22551",137.43,84.714
"3321",139.72,94.934
"51191",148.14,92.454
"51877",185.04,106
"17185",171.99,83.365
"63286",136,114.64
"50010",149.59,95.416
"38673",178.51,104.72
"61650",88.908,108.62
"41172",137.48,105.09
"7313",163.33,101.26
"20387",175.71,102.47
"35879",140.83,98.695
"24366",143.13,128.07
"24051",134.38,106.98
"57248",149.56,103.06
"33359",179.91,132.48
"63227",113.8,63.572
"24684",176.75,84.936
"31157",161.64,107.97
"63058",193.77,96.56
"21669",159.23,104.41
"27767",146.61,81.932
"54106",182.43,91.077
"37523",161.44,83.668
"56359",169.05,100.36
"63248",176.23,125.82
"62323",125.34,100.22
"5329",134.86,112.93
"44976",164.03,100.9
"26680",170.69,100.13
"43224",136.86,83.268
"10782",149.07,66.207
"62185",102.04,94.56
"10161",148.37,122.27
"41597",178.85,51.781
"50902",147.63,109.95
"59883",149.72,128.96
"10295",144.17,91.581
"46560",122.66,71.711
"17782",122.21,109.77
"19202",133.83,94.72
"5031",165.94,89.515
"56301",180.36,113.62
"53420",132.37,113.44
"11778",157.32,92.944
"9844",144.37,97.216
"32900",173.53,98.624
"58849",170.7,69.571
"11918",142.69,129.53
"44185",131.69,95.005
"62511",132.54,125.43
"34224",129.18,116.41
"55929",169.88,92.411
"8929",178,79.187
"25753",136.39,88.816
"11962",106.55,91.016
"47483",127.06,69.376
"22575",159.13,119.41
"19712",151.59,74.766
"404",147.39,100.31
"29144",157.94,67.58
"28115",126.02,98.277
"7634",166.67,123.49
"17281",128.84,87.769
"14459",159.05,89.701
"14364",114.73,57.195
"10434",133.48,87.828
"43810",172.71,94.166
"4462",198.82,123.2
"64033",159.24,79.069
"57365",173.24,103.98
"65120",138.39,72.339
"3533",166.2,133.05
"50878",163.01,82.708
"13830",161.89,106.17
"35439",161.67,124.11
"55978",191.9,118.78
"43270",129.35,114.34
"15119",182.56,132.92
"15671",136.31,101.37
"49769",137.83,118.61
"9155",175.31,102.01
"22659",164.36,96.956
"35809",158.41,81.878
"49611",159,122.8
"25737",157.12,103.41
"46786",197.14,107.74
"54391",135.13,111.89
"28854",107.11,98.532
"5044",121.64,91.219
"13492",134.32,101.14
"65312",154.99,70.938
"59793",143.11,107.63
"23309",126.1,133.34
"20313",158.85,92.833
"32953",174.99,99.361
"32834",170.95,91.714
"41905",177.79,79.768
"9727",132.74,61.372
"58412",143.26,118.37
"47400",155.23,106.65
"16323",187.6,96.225
"36624",137.77,124.87
"56144",163.87,111.02
"19493",156.03,92.107
"35925",147.06,101.75
"2939",153.86,89.101
"48398",142.39,101.21
"6019",175.11,93.617
"37942",131.5,110.44
"30247",171.97,103.33
"48832",135.88,83.345
"20687",137.47,130.4
"18260",117.09,103.46
"16830",157.51,77.204
"40164",164.86,100.92
"53942",153.69,112.18
"12705",164.44,89.103
"9819",152.1,76.381
"39039",106.31,90.281
"43605",127.33,84.647
"3531",141.55,127.34
"31426",153.14,105.13
"48378",134.82,94.317
"17823",144.58,76.629
"29237",141.66,85.385
"2186",156.53,112.5
"29643",188.1,112.39
"6343",146.41,91.023
"10923",168.05,127.4
"34646",179.68,110.74
"36743",150.3,96.336
"52758",124.65,77.349
"60170",187.86,120.27
"11163",116.61,89.74
"3830",168,100.86
"21073",170.6,114.75
"21774",155.7,122.84
"5838",159.66,128
"5496",126.1,110.97
"45390",157.74,101
"5239",125.73,99.002
"38260",143.19,97.475
"12622",144.95,120.5
"28134",134.6,110.13
"33295",142.93,125.8
"10917",148.88,105.36
"62287",178.14,123.73
"11239",190.13,88.037
"28354",188.17,99.953
"52246",163.42,107.86
"4130",158.31,70.24
"5767",178.6,89.828
"27611",125.09,89.671
"58219",179.97,105.02
"30496",141.81,73.368
"40764",121.6,88.116
"53928",164.79,108.69
"25852",150.54,68.881
"17622",151.53,98.297
"4019",131.51,98.843
"57483",178.59,109.79
"47818",160.55,123.7
"1563",148.62,70.971
"45258",143.02,120.7
"24671",100.19,81.805
"50048",129.7,81.966
"1756",180.21,72.257
"46654",172.89,72.424
"16024",131.04,90.173
"47488",110.96,72.936
"37702",178.23,105.27
"60594",149.04,105.83
"59369",143.79,108.94
"26185",191.97,124.08
"33849",116.11,84.902
"63579",142.79,80.994
"51558",164.51,111.3
"39992",145.96,93.895
"8145",144.11,122.4
"20301",160.52,129.5
"4018",132.42,108.44
"56870",155.15,99.862
"46040",120.56,105.51
"48631",127.4,105.01
"7297",129.69,81.145
"42887",163.78,100.96
"8264",155.29,98.631
"56413",137.05,60.214
"18658",135.2,94.627
"17696",181.63,68.327
"11791",170.06,131.1
"42884",150.33,101.53
"6204",124.38,74.123
"8787",135.51,95.26
"1721",132.51,104.07
"3337",156.82,118.95
"45559",132.71,113.71
"30165",116.75,107.79
"30639",157.97,131.6
"17763",177.79,103.1
"47138",131.62,83.685
"52763",189.25,51.766
"22589",143.1,70.935
"38273",154.24,73.922
"8506",165.39,86.384
"22726",133.58,102.47
"58648",148.1,91.417
"22157",169.63,126.89
"51115",163.1,119.48
"10436",160.67,102.68
"46467",137.91,107.63
"39491",142.18,104.84
"44553",123.2,125.78
"12641",168.39,86.437
"11680",111.15,90.93
"50223",170.66,121.09
"20900",146.46,94.185
"54194",127.33,91.212
"30374",146.81,116.85
"24980",153.28,98.958
"19088",196.05,129.88
"26833",129.87,116.65
"12202",178.73,118.57
"35308",186.83,130.16
"30600",147.34,117.59
"10394",162.23,99.46
"55373",122.04,86.705
"32355",140.7,99.016
"60872",156.48,117.71
"22361",164.05,89.147
"49382",166.51,101.97
"7330",153.23,82.312
"17371",146.62,88.072
"13801",191.59,126.4
"55058",121.07,91.252
"20000",160.66,65.498
"35737",138.86,99.787
"10956",171.37,92.029
"22125",125.74,130.79
"51192",190.53,100.21
"28591",193.57,136.4
"22033",179.55,114.28
"31327",164.07,71.62
"63661",98.436,111.6
"26150",174.88,117.28
"30899",174.98,88.724
"48399",144.06,97.366
"44728",104.1,94.583
"17919",132.92,65.961
"63548",157.85,75.112
"17220",172.19,103.11
"54762",202.65,126.39
"36811",155.72,113.23
"18705",141.73,100.28
"42218",166.93,128.09
"12537",180.96,95.329
"28586",159.81,101.49
"55976",191.69,105.91
"57781",112.86,106.37
"46499",178.26,108.03
"16269",158.98,131.38
"46874",118.5,97.684
"53105",143.65,80.098
"59215",133.47,126.65
"9742",129.65,134.39
"52627",154.94,104.67
"37647",191.41,121.43
"33741",158.38,131.59
"60032",119.53,66.274
"48999",172.62,104.59
"2100",139.08,112.26
"28986",119.94,99.571
"54879",181.65,67.896
"9987",159.83,100.95
"5035",130.27,129.15
"23438",158.17,127.72
"18030",127.43,130.29
"19332",189.82,102.03
"27305",181.44,96.853
"2208",155.7,88.092
"7458",174.57,89.569
"7614",86.17,72.236
"27672",147.85,97.217
"8074",132.74,111.43
"52485",139.16,101.06
"21734",164.37,108.57
"13438",146.39,97.636
"61084",108.49,71.696
"5418",132.7,99.196
"15986",140.6,87.524
"18411",163.2,116.82
"51868",113.85,74.101
"34643",187.07,99.313
"10372",175.41,95.401
"33162",113.45,115.13
"10990",204.23,130.81
"38819",190.82,96.688
"46819",136.41,106.82
"16210",142.62,95.1
"35422",120.37,79.863
"43002",148.71,90.938
"8142",110.84,124.47
"14072",167.8,98.553
"22693",174.54,104.47
"41850",141.78,94.358
"28468",166.08,101.21
"16874",141.03,125.31
"26252",157.44,119.35
"33984",145.2,80.981
"58156",164.07,128.46
"42723",151.78,104.15
"12756",139.5,80.731
"53222",158.97,101.46
"15062",146.59,105.36
"38060",165.75,99.803
"56059",143.04,68.463
"16093",136.19,52.056
"57760",139.7,87.258
"56419",143.41,99.083
"60984",135.84,79.747
"59898",110.35,66.543
"40417",161.11,81.874
"8964",164.86,108.64
"56780",138.9,105.38
"49618",155.27,103.36
"1412",172.07,103.06
"47212",173.9,112.84
"41458",169.24,113.86
"11827",177.15,85.815
"36737",140.16,87.21
"24010",187.56,123.28
"34102",116.09,101.56
"23449",172.86,109.31
"48945",139.84,89.665
"60307",176.57,100.98
"59226",113.1,89.881
"13560",161.98,107.31
"3599",146.32,134.85
"29582",148.38,128.44
"43798",165.17,91.725
"38589",157.96,51.734
"43469",185.65,127.94
"34083",156.25,99.416
"53817",170.36,83.152
"51595",170.18,117.02
"64628",121.64,100.03
"34614",149.69,113.3
"1466",115.6,80.757
"23291",176.35,76.064
"47555",179.75,103.33
"40441",144.34,83.55
"37616",150.64,126.87
"45669",165.4,110.42
"8668",201.46,49.457
"38680",148.23,98.668
"33077",116.45,114.58
"33652",180.18,95.755
